,T-FAP_2_corr,T-FAP_2_qval
Ccnc,-0.06366347187272804,0.000590434634406267
Sult2b1,-0.06366373291923845,0.000590434634406267
Anxa4,-0.06366520367591115,0.000590434634406267
Grtp1,-0.06371551068621968,0.000583133009195557
Cyth1,-0.06374666857363141,0.0005788525664333139
Gna11,-0.06376899112431053,0.0005756975548020475
Ndufb7,-0.06381764499694859,0.0005688332985890322
Slc31a2,-0.06382457508586113,0.0005680358705654416
Mapk8ip1,-0.06385552433896723,0.0005636496464200974
Asah1,-0.06386275339820868,0.0005628146431251523
Isoc2b,-0.06387380327798442,0.0005616543102542848
Ppp1cb,-0.06393028371075135,0.0005535622251014615
Snapin,-0.0639670709508063,0.0005484330613318573
1700021F05Rik,-0.06399891505882202,0.0005440893984192858
Zfp637,-0.0640380544292036,0.0005391423150065077
Npepl1,-0.06413370527992308,0.0005260888037938025
Lmo1,-0.06416428728989321,0.0005222846955968257
Ap2a2,-0.06416641009701807,0.0005222154633834036
Hspg2,-0.0641676367182349,0.0005222154633834036
Med15,-0.06417235385465761,0.0005218419048472351
Ankrd37,-0.06417668053091936,0.0005214676828281496
Mat2b,-0.06419060306476965,0.0005203754934647996
Hebp1,-0.06423128610103147,0.0005150688228725386
Phactr2,-0.0642578417286179,0.000512144799173196
Prkag2,-0.06434941944395205,0.0005008682713834566
Nelfe,-0.06439692848939696,0.0004947855821572322
Syf2,-0.06441889947385548,0.0004923251312647418
Trir,-0.06443706402157429,0.0004901604248420345
Sfn,-0.06449409192906927,0.0004831828000489542
Dnase2a,-0.06451549146262493,0.0004808503992474156
Itgb5,-0.06452297215121085,0.0004801005607288879
Fech,-0.06453504540569882,0.0004787646052393592
Dnajc4,-0.06454254666396289,0.0004780153115285711
Lmo2,-0.06456470341122184,0.00047579184043709317
Cfap36,-0.06459655333013335,0.00047199383968618525
Rraga,-0.06463624071871296,0.0004672183701090624
Rnd2,-0.06470121236126074,0.0004597730605378314
Haus8,-0.06480326598092785,0.00044796780585519785
Osr2,-0.06482568104338429,0.00044548015661238175
B230118H07Rik,-0.06490183558603575,0.000436857434233748
Vamp8,-0.06495126098663793,0.0004314573577110715
Cenpx,-0.0649773382615577,0.00042903306630935313
Uba3,-0.06500177834004252,0.0004265160049864156
Wls,-0.06500823361519179,0.000426048844225924
Pfn2,-0.06508632123600354,0.00041793320185476104
A430005L14Rik,-0.06516340915982632,0.0004102557239117001
Fam20b,-0.06517904421040858,0.0004087124288473455
Mettl23,-0.06519394558599764,0.00040725513936371
Higd1a,-0.06520307749483373,0.0004064341968931896
Pdcl3,-0.06520386341740107,0.0004064341968931896
Slc4a2,-0.06522369742911195,0.0004045401342535414
C1galt1,-0.06524178658429071,0.00040275072773122674
Bfsp1,-0.06529145481987247,0.0003977442382373665
Atp13a2,-0.0653434978474345,0.00039237053877445096
Gpnmb,-0.06539789909929473,0.000387335204584797
Gng4,-0.06541205965032974,0.00038602756222104006
Ndufaf3,-0.0655192563465657,0.00037566499964974433
Fopnl,-0.06552379856277582,0.0003754013910330002
Plin2,-0.06553687517795394,0.00037437829574863974
Nras,-0.06558510644300417,0.00036968493382098154
Pgp,-0.06566995548365749,0.0003619255986202023
Eml6,-0.06570383420758241,0.0003587747840030129
Hsd17b11,-0.06571070496947318,0.00035826681418451423
Ankmy2,-0.06571894180733016,0.00035762694560619073
Txndc17,-0.06572110271113522,0.00035757745410578394
Golgb1,-0.06577528248288106,0.0003526715692795687
Afap1l2,-0.06580098994720739,0.0003503741642099549
Mgat4b,-0.0658400477385941,0.0003468298608588976
Btc,-0.06585747438255697,0.0003455005565118716
Heatr5a,-0.065871587868308,0.00034433164679372195
Mob1a,-0.06592151591076573,0.00033999120259370856
Prkab2,-0.06595182098998982,0.00033750142565236045
Ifit3,-0.06595921134176114,0.00033697466456351373
Wdr54,-0.06598827170873806,0.00033461939222098
Ankrd46,-0.0660343096406272,0.00033059634600407126
Fam180a,-0.06609757676603471,0.00032552831241445585
Mtus1,-0.06610291559212718,0.00032520144565489217
Rnf152,-0.0661129585420599,0.0003244581340593814
Zeb1,-0.06613008294187783,0.0003232376482410038
Fzd6,-0.06613297957053683,0.00032312849589876774
Zdhhc7,-0.06618155250312363,0.000319015196051747
Slc12a6,-0.06619273256144512,0.00031818652847949794
Cop1,-0.06629099768950676,0.00031045584064875694
Gchfr,-0.06634656873649449,0.00030604786507533774
Slc35g1,-0.06635734674336669,0.00030528485831873197
Bnip2,-0.06636846104810509,0.0003044956351636333
Lamtor1,-0.06643263133843075,0.0002995977198530617
Mien1,-0.06647449918496184,0.00029658356658636274
Ralgapa1,-0.06647965516053188,0.0002962997088582094
Dennd2a,-0.06650106470835959,0.0002948338172634452
Pepd,-0.06654402587564655,0.00029177791847775203
Tspan5,-0.06655371518320898,0.00029113600784478065
Plscr4,-0.06657654680000658,0.00028944879979090894
Tmem198b,-0.0666184099311761,0.0002862697950661158
Gab2,-0.06666514161611493,0.0002827450696569001
Rit1,-0.06672129490812433,0.00027892234210777643
Dagla,-0.06677900121500788,0.0002747782411699446
Dusp28,-0.06680108346226084,0.00027323742463912455
Sox13,-0.06683316330962638,0.000271081917372328
Ighm,-0.06683878990593735,0.0002707865153775717
Rrm2b,-0.0668403530195144,0.0002707865153775717
Pltp,-0.06684448338982953,0.0002706112354070332
Ywhae,-0.06686354690430933,0.00026931675791136444
Hgs,-0.06694044285104464,0.0002645174557179453
Snx7,-0.06694402097425438,0.0002643786939263768
Myh10,-0.06694834500636677,0.0002641856380531441
Ccdc68,-0.06695296793714843,0.000263970975383293
Ppp2r5d,-0.06697097111845254,0.0002629056998367183
Arfgap3,-0.06704170224865288,0.00025793715949054774
Ehbp1,-0.06711614685242592,0.0002530329093000354
AY036118,-0.0671582532625124,0.0002502171894264638
Hist3h2a,-0.06716753350820115,0.0002496911610150421
Dpp3,-0.06716911166615168,0.0002496911610150421
Psmd13,-0.06722765605847793,0.0002459100332904077
Mlana,-0.06729262843845979,0.00024197063831357023
Hip1,-0.0672989701933465,0.00024165814425444317
Ift46,-0.0673415316955917,0.00023904404823795947
Dbndd2,-0.06734221125118402,0.00023904404823795947
Cox6b2,-0.06740957771059942,0.00023489867083436886
Il11,-0.06742324294952452,0.00023411803265087065
Ppp1r11,-0.06743646096643431,0.00023336888080974049
Bmp8a,-0.06762672367236683,0.00022206167016199758
Abca3,-0.06767495392105857,0.00021919918968971953
Mmadhc,-0.06768005819299477,0.0002189904157600196
Nuak2,-0.06768910896840785,0.00021854119516313172
Smad1,-0.0677121112526606,0.00021724571610253314
Krcc1,-0.06781365270913492,0.00021127307675369535
Dcaf10,-0.06782457924697405,0.0002107283828561317
Cotl1,-0.0678334771096277,0.00021030423746596543
Snta1,-0.06787395879468343,0.00020813424366539424
Rec114,-0.06795883914114852,0.00020353825300584313
Ccdc124,-0.06810108434048501,0.0001959559707546002
Stard9,-0.06818197551079164,0.00019173953641747556
Ttc1,-0.06819500614101696,0.00019112986266499636
Nsrp1,-0.06823924707399236,0.00018921804950999046
Ints3,-0.06829392626663938,0.000186509320977217
Zfand2b,-0.06831082583888805,0.0001858018584833705
Wdr1,-0.06832994240624979,0.00018498163322094215
Gm45187,-0.06836056910466891,0.00018348174792764122
Zdhhc3,-0.06837317928059174,0.00018291889862570213
Aldh3a1,-0.06840357267581296,0.0001816202952193349
Evc,-0.06843095160838665,0.00018039750593422532
Lipo3,-0.06850653185802792,0.00017693363814376165
Slco2b1,-0.06850880416066699,0.0001769050961149188
Ptgfrn,-0.06854118673299163,0.00017546481025567181
Plcxd3,-0.0685414290018606,0.00017546481025567181
Pde4dip,-0.06855968318928622,0.00017471914325485724
Vsir,-0.06856337755490492,0.00017462098218853236
Taok3,-0.06861058591996401,0.00017239198201087036
Kifap3,-0.06864717514272577,0.0001708659278575796
Micu2,-0.06865882702114588,0.00017046850772028577
Cyp27a1,-0.06875826310229483,0.0001662227808098531
Polr3gl,-0.06881003495778931,0.00016404250766425556
Gpd2,-0.06881091613150096,0.00016404250766425556
Pid1,-0.0688238462208408,0.00016363987708305162
Cyb5a,-0.06885359423716039,0.00016242422333568302
Kctd17,-0.06895289625599627,0.00015814533029127642
Ubxn1,-0.06895724564000068,0.00015802712111085912
Sord,-0.06900456306556639,0.00015599493438817874
Gnaz,-0.06906596346199066,0.0001534474036234372
Ppm1m,-0.0691121418638495,0.00015152031113176945
Rtn4,-0.06923509262750613,0.00014666823193376348
Wwp1,-0.06934730206454788,0.00014233011449009004
Fam174a,-0.06935217673269876,0.00014220196332990004
Chrd,-0.0695219459206907,0.00013573847008199616
Gsta4,-0.06962812771740225,0.00013180648705651807
Rasl11b,-0.06964401310981365,0.0001312728326919537
Selenbp1,-0.06965827631620439,0.00013080200160055024
Leprot,-0.06969795377086326,0.00012945091657600048
Capn1,-0.06976454330037268,0.00012719092644418036
Slc49a4,-0.06976939305219612,0.00012707675816257745
Acadm,-0.0697958091072681,0.00012617960974294401
Mark2,-0.06981931048565922,0.0001253933494030587
Psip1,-0.06989332783994659,0.00012287757974290887
Ptpra,-0.06996283218356909,0.00012068562880772464
Carhsp1,-0.06996454914402202,0.00012068562880772464
Osbpl9,-0.07002077779164848,0.00011880816629771887
Sh2d6,-0.07002185330535621,0.00011880816629771887
Tlr4,-0.07004281607114224,0.00011817404452205179
Rbck1,-0.07006058688040497,0.00011768773087126314
Tpd52l2,-0.07013527446545527,0.00011529710409944959
Dapk1,-0.07020068393421149,0.00011325548455753731
Acly,-0.07022485949171128,0.00011252424794769903
Gdf10,-0.07027214154197468,0.00011107659906792314
Mapre2,-0.0704070253956336,0.00010702159899904312
Papss1,-0.07044823088074824,0.00010591177739793599
Rhbdf1,-0.07046978225658718,0.00010535843766449169
Homer2,-0.07050344723903924,0.00010444086886331976
Lmbrd1,-0.07052393117243977,0.00010387501648923576
Zfp365,-0.07054416200528249,0.0001033714831634994
Plod1,-0.0705650865408902,0.0001027980450295154
Ormdl2,-0.0706114064936635,0.00010152852372990856
Anxa11,-0.07065066322515386,0.00010047970988621017
Creb3l2,-0.07069683706151307,9.919180715787394e-05
Tmem237,-0.07076637661174788,9.740891377435424e-05
Homer3,-0.07078847045489403,9.687822155640518e-05
Sec24c,-0.07088877337044894,9.428253375620353e-05
Sh3glb1,-0.07090895978851575,9.377746570450697e-05
Smim10l1,-0.0709242408898264,9.345562981946778e-05
Znhit2,-0.07092620949948418,9.34493797291535e-05
Serpinb7,-0.07095660337925853,9.276663389518291e-05
BC031181,-0.0710502495877227,9.045179320712825e-05
Pafah1b1,-0.07109820363111405,8.928566086894917e-05
Esyt2,-0.07110462019063046,8.916395448561999e-05
Kidins220,-0.07111479016687507,8.894490058550603e-05
Cox20,-0.07114897114859858,8.810636529565939e-05
Rnf166,-0.07118363449791013,8.730758867673354e-05
Zmynd8,-0.07122730724974394,8.62881514719778e-05
Arl10,-0.0712623585265297,8.545175990105493e-05
Snx21,-0.07128640649219982,8.489602764812642e-05
Borcs7,-0.07133518056540274,8.373540172871969e-05
Zfhx3,-0.07140679214467038,8.212310380127874e-05
Mrpl53,-0.0714175517519307,8.190648413709517e-05
Fkbp1a,-0.07143428485542438,8.154748385173355e-05
Ccni,-0.07144113126065878,8.142570975947674e-05
Mtmr6,-0.07153481017280945,7.93811508157395e-05
Sept6,-0.07155354804173558,7.898624013586076e-05
Tshz2,-0.07173802876235466,7.516439535103822e-05
Mageh1,-0.07181990756139468,7.344950099434743e-05
Spr,-0.0718951067919244,7.195077448574065e-05
Nkx6-1,-0.07192242048817209,7.141035554992657e-05
St6gal1,-0.07199711278294962,6.99255668165004e-05
Crot,-0.07200674763295768,6.976306350371013e-05
Abca7,-0.0720140142958941,6.964964051390627e-05
D830050J10Rik,-0.07202193940807414,6.95228811996982e-05
Ik,-0.07215047384341751,6.696504058642492e-05
Cyld,-0.07215385463055023,6.693288299177608e-05
Plgrkt,-0.07215814997303173,6.688265068896494e-05
Abhd8,-0.07217706299547422,6.657859735743346e-05
Arap1,-0.07219362231340141,6.62875339953388e-05
AC149090.1,-0.07222860357616413,6.563856252364256e-05
Smim11,-0.07226522848440729,6.49640051299214e-05
Lamtor5,-0.07236695852099216,6.309923318854672e-05
Arf2,-0.07238649628293545,6.276719427805053e-05
Nfs1,-0.07250796941962487,6.066946625083417e-05
Pts,-0.07252734330282647,6.038424796504584e-05
Insyn1,-0.07256441899425085,5.978469990047428e-05
Opcml,-0.0726043353001869,5.91408314239112e-05
Atp6v0e2,-0.07266001777331975,5.81989057974636e-05
Tubb4a,-0.07281148931434214,5.568744051083104e-05
Efhd2,-0.07287449285248813,5.4678443678693835e-05
Gjb5,-0.07296907503413266,5.321043163186678e-05
Tle5,-0.07298774542392929,5.296996385293093e-05
Ezh1,-0.07300632395902375,5.270417868864172e-05
Anxa6,-0.07303990216122326,5.223236569035629e-05
Fdps,-0.07310742113792171,5.1241026947310275e-05
Sgcg,-0.07317546159338799,5.028645609174956e-05
St7,-0.07320787012084712,4.9826453198489994e-05
Spsb3,-0.07324034199696067,4.936953471496149e-05
Car8,-0.07328122600425127,4.881914268682181e-05
Klf12,-0.07330262456898257,4.85322108328061e-05
Far2,-0.07337487736298942,4.7540428504531055e-05
Txndc5,-0.07346489894156048,4.631969219068988e-05
Mical2,-0.07353998791478356,4.5308286575813556e-05
Rnf13,-0.07356677051551676,4.4968091854882574e-05
Ift27,-0.0736355502623693,4.411577529567027e-05
Sidt2,-0.07371118996141378,4.3143258887875943e-05
Gm49035,-0.07379237897691776,4.216564198838581e-05
Reep4,-0.07390062023513957,4.08514046311274e-05
Rab23,-0.07390508110092657,4.081815315950477e-05
Reep1,-0.07391404417420464,4.072939669334278e-05
Bax,-0.07396200652246361,4.016373380405933e-05
Smurf1,-0.07396516630575058,4.0146852435901094e-05
Glt8d2,-0.07399567398983403,3.979888503551441e-05
Wdfy2,-0.07408632702703986,3.878244427165083e-05
Slc37a4,-0.0742299848571701,3.720725154343522e-05
Hoxc10,-0.07425376468611238,3.695921937135545e-05
Psmc2,-0.07426866497158567,3.6831905633700255e-05
Pja2,-0.07440530125801621,3.538916562302859e-05
Chst1,-0.07442511390403046,3.519526427637946e-05
Nudt9,-0.07455784068306336,3.383600176446413e-05
Dtx2,-0.07463439276587093,3.3126140793815355e-05
Txn1,-0.07464041586211931,3.3083210304531204e-05
Med28,-0.07468624723774511,3.2658606281604664e-05
Arhgap5,-0.07470890158553897,3.245086120627891e-05
Ndufb10,-0.07470969442023742,3.245086120627891e-05
Car6,-0.07475963614763037,3.200345922384211e-05
Arhgef12,-0.07477177767480767,3.193700640562769e-05
Mxd4,-0.07484064859613117,3.130492287979717e-05
Slc25a11,-0.07485707187567527,3.116488178148898e-05
Ppp1r12b,-0.07486526899912267,3.110373126646534e-05
Ptpn22,-0.07487452950515001,3.1032590155930855e-05
Arpc2,-0.07490616741097017,3.0750012749998054e-05
Plekhf1,-0.0749819549010761,3.0076572269958778e-05
Wbp2,-0.07501678393836442,2.9805862954152933e-05
Nat8f1,-0.07503353294196698,2.968562196551285e-05
Gale,-0.07508685429678044,2.9219557338403635e-05
Lrch3,-0.07511277952157415,2.901966315258346e-05
Bvht,-0.0751637575186256,2.858420535041987e-05
Coro1c,-0.07519010623170345,2.8369146441316317e-05
Dhcr24,-0.07529738139647846,2.7493193528061356e-05
Celf2,-0.07533891979772075,2.7173607703052914e-05
Bub3,-0.07541351007240009,2.658523001414398e-05
Zmiz1,-0.07547869836362509,2.6070226618724796e-05
Cuta,-0.07547892245626917,2.6070226618724796e-05
Mea1,-0.07553859458617404,2.563502503942564e-05
Inpp5a,-0.07556420013812012,2.5461254648907157e-05
Spryd3,-0.07575753938086437,2.4049607547837553e-05
Pdcd6ip,-0.07579777201035878,2.3778143083971024e-05
Tspan15,-0.07605100104194273,2.205437137999664e-05
Pip5k1c,-0.07610681615318982,2.1686961508668934e-05
Use1,-0.0761347228023589,2.15114907038995e-05
Rab11fip5,-0.07615748571070424,2.1371578569475812e-05
Chst12,-0.07617925430617235,2.1239115920061508e-05
Ubr5,-0.07621503219258435,2.1027323629697673e-05
Gm10369,-0.07638295819183917,1.9988131911121307e-05
Elmo1,-0.07641972064452218,1.9782237171475223e-05
Rnft1,-0.07646576185595069,1.9521701999689876e-05
Zfp651,-0.07646659900830283,1.9521701999689876e-05
Lrrc8c,-0.07651766590647094,1.9240032879511256e-05
Nckap1,-0.07652895002658204,1.9183084256800314e-05
Slc16a9,-0.07656764362256287,1.896299856175468e-05
Ptges3l,-0.076580855742384,1.8895436971328995e-05
Vdac3,-0.07659616915074677,1.8815730283367438e-05
Osbpl1a,-0.07665619906397599,1.8559412449138966e-05
Vps29,-0.07679346846130315,1.7859312062703142e-05
Ccpg1,-0.07680916475798935,1.778171958016433e-05
Itpr3,-0.07681718589664638,1.7747154458718542e-05
Pef1,-0.07685316030611147,1.756602658311646e-05
Csnk1e,-0.07687897822783064,1.7436065903742123e-05
Syt11,-0.07695819516219599,1.7026883025271785e-05
Slc4a8,-0.0770087125885382,1.677774714988391e-05
St3gal2,-0.07704577272608096,1.660229147002809e-05
Epb41l2,-0.07710037353438194,1.6338107826679428e-05
Zmat5,-0.07712706732788846,1.6210632581265407e-05
Arrb1,-0.0771550113672073,1.6096321018673615e-05
Sytl2,-0.07733004143974638,1.5275611469034876e-05
Nectin1,-0.07739734955853245,1.4962833105230353e-05
Pon2,-0.07741610463623784,1.4882994003677622e-05
1110012L19Rik,-0.07742170363981188,1.4865278130417701e-05
Mpc2,-0.0774297135824092,1.4836271561649678e-05
Eapp,-0.07746478935183,1.4698151376351738e-05
Ctdsp2,-0.0774882975244558,1.460619781137332e-05
Kif13a,-0.0775136418010965,1.4497935904865056e-05
Aif1l,-0.07756661091250458,1.4281725612398576e-05
Kmt2e,-0.07758632810025716,1.4209360332225763e-05
Ergic1,-0.07766909604780264,1.3849495192562256e-05
Hsbp1,-0.07769204406593617,1.3757085404155255e-05
Itga9,-0.07769564399873011,1.3749414656461287e-05
Khdrbs3,-0.07771251167756746,1.3684026425188585e-05
Ptgs2os2,-0.07772095510503621,1.3655397581998594e-05
Rab7,-0.07774261056801578,1.3569805558546577e-05
Fmc1,-0.07775467095382291,1.352587169730744e-05
Ugdh,-0.0778692786751012,1.3057553945599113e-05
Rrm1,-0.0779790110048366,1.2631825414231807e-05
Psmc5,-0.07798439779972717,1.2617595518243362e-05
St6galnac6,-0.07811583821278334,1.2107222320092885e-05
Dync1i2,-0.07818867242948316,1.1843093865605265e-05
Slc35a5,-0.07821941311194447,1.1741280704309043e-05
Fbh1,-0.07824256773040662,1.1661668108361943e-05
Naaa,-0.07829478584172703,1.1479062915355424e-05
Psd3,-0.07839158896879864,1.1145509115274052e-05
Phtf1,-0.07843566142729512,1.100243147288934e-05
Cgref1,-0.07844010906336449,1.0993286980923476e-05
Eps15,-0.07850306822163866,1.0786641417246807e-05
Col6a6,-0.07863875551806818,1.0333566984844362e-05
Dynll1,-0.07864175464222224,1.0329757303336396e-05
Ccnyl1,-0.07864379273419586,1.0329137320847854e-05
Acot9,-0.07874021315983318,1.0026166017211899e-05
Fam189b,-0.07877009719416671,9.936259149640702e-06
Sh2d4a,-0.07883349896010275,9.741562274287592e-06
Tmem234,-0.07885648778355539,9.675551299936317e-06
Fryl,-0.078872310092061,9.632159342836379e-06
Ankrd40,-0.07890942730875528,9.529138238426292e-06
Sbds,-0.07897805220353582,9.326408556325339e-06
Sgms1,-0.07901584847431012,9.219004285081216e-06
Ube2g2,-0.0790510366828754,9.12591547093158e-06
Ptpn21,-0.07906792973784121,9.081766049062959e-06
Pttg1ip,-0.07916797028464441,8.79849789643209e-06
Abca6,-0.07926238833089161,8.54436923755128e-06
Tmem184a,-0.07928134591322154,8.497253457174623e-06
Pgd,-0.07928229517656282,8.497253457174623e-06
Meox2,-0.07936108392893343,8.295791719363034e-06
Aspn,-0.07936831360480863,8.281380622272404e-06
Nol12,-0.07937498160664905,8.268499214528629e-06
Adam15,-0.07938656670733571,8.242507029583681e-06
Gas2l1,-0.07941829349683784,8.163172445572295e-06
Kctd9,-0.07943355825739058,8.127807171876349e-06
Iqgap1,-0.07945103592593225,8.08679024971022e-06
Hras,-0.07947383369878781,8.036965631855014e-06
F2rl1,-0.0795829533719195,7.776306120827607e-06
Sec22c,-0.07964616399931668,7.627589162906508e-06
Hectd1,-0.07970682283717066,7.496923055500156e-06
Cerk,-0.07978497921012909,7.317696144291411e-06
Ccdc34,-0.07992258390922954,7.009886626737598e-06
Il2rg,-0.07993380217094669,6.9885687250818634e-06
Cyfip1,-0.07998321207999738,6.885307347524926e-06
Agap1,-0.08001333656369086,6.822159022439441e-06
B9d2,-0.08024293578140393,6.344744052825604e-06
Ptp4a2,-0.08031851076945862,6.2011571952091975e-06
Nbl1,-0.08033784172045771,6.165817109272129e-06
0610012G03Rik,-0.08034522012374681,6.154717734335109e-06
Cln5,-0.08051403243714704,5.837728787697712e-06
Stat6,-0.08074545345149953,5.4269940924628e-06
Elof1,-0.0807774749322584,5.3767499246365715e-06
Lamtor2,-0.08085933007387658,5.240233862341706e-06
Rdx,-0.08086696167904607,5.233558807436624e-06
Nmt2,-0.08089309617555114,5.191897574517576e-06
Daglb,-0.08089891463413584,5.185168326485526e-06
Ppp2r5b,-0.08100886951530521,5.003590647336691e-06
Fmnl1,-0.08101969296300451,4.991951897196579e-06
Ninj1,-0.08114305472850222,4.8045733760584306e-06
Rcan2,-0.08123697586638962,4.660520275858144e-06
Nudt18,-0.08141456637290581,4.40799557323664e-06
Fam114a1,-0.08141525531825616,4.40799557323664e-06
Clip1,-0.08142838515511591,4.39334159967114e-06
Spink2,-0.08147070367615068,4.33752990335863e-06
Ccdc88c,-0.08147220948915906,4.33752990335863e-06
4833415N18Rik,-0.08148537769876245,4.321883824303902e-06
Grk5,-0.08154127507555194,4.2504300412110256e-06
Rarres2,-0.08161331975179455,4.1577478461430615e-06
Abtb2,-0.08167783344716245,4.072073137214936e-06
Trim47,-0.0817495995259389,3.980998529096713e-06
Tstd3,-0.08183763095271875,3.8708513931239114e-06
Hoxc13,-0.08190966471106606,3.7837831126772044e-06
Rragc,-0.08198160192827847,3.70342372502996e-06
Adgrf5,-0.08202072550438753,3.6576823044267516e-06
Diaph3,-0.08214835686634074,3.509395931584569e-06
Dusp11,-0.08215444828527646,3.5044835273328354e-06
Macf1,-0.08255851107343685,3.084038417065136e-06
Gpr1,-0.08259110866961916,3.052389922571282e-06
Jam2,-0.08296362667726796,2.704514413223152e-06
Arhgap42,-0.08309223183696499,2.594528972399811e-06
Trip10,-0.08312827397475685,2.566411802278963e-06
Tecr,-0.08314166002775748,2.5581272677158322e-06
Gmppb,-0.08319564703489642,2.51344017739886e-06
Zdhhc8,-0.08322415737661772,2.490908534923516e-06
Pde10a,-0.08323292216993593,2.485138176677167e-06
Ttc9,-0.08335953593542571,2.3853939427173923e-06
Adam10,-0.08338200447596074,2.3688230128542053e-06
Kif2a,-0.08339910703539763,2.3597255189818984e-06
Notch2,-0.08349559997289642,2.2881475649111435e-06
Hook3,-0.08350101603493851,2.2854351008874043e-06
Zhx2,-0.08357460339084428,2.2304428366618692e-06
Me2,-0.08361554127066997,2.2010442957980084e-06
Pitpna,-0.0836808108332137,2.1541053852778194e-06
Aig1,-0.08381001972418764,2.064045211897286e-06
Slco2a1,-0.08391943208199822,1.9949685948524105e-06
Gpr137b,-0.08393420751377527,1.9877007986588334e-06
Tomm7,-0.08399414893737939,1.951130979477668e-06
Fmo2,-0.0840700960990434,1.9036488053426625e-06
Serpinb1a,-0.08411143453759913,1.8781649780769488e-06
Mtcl1,-0.08418811791899262,1.8307247053012505e-06
Inpp1,-0.08424801765877578,1.795925180197783e-06
Galnt15,-0.08426208879951784,1.7884726006883481e-06
Mob2,-0.08438625940563581,1.7150518380454381e-06
Hopx,-0.08445510301295368,1.6774089795875356e-06
1810037I17Rik,-0.08449093102440786,1.658909889526183e-06
Ehd1,-0.08452221494524276,1.6422645727494947e-06
Des,-0.08458815315611325,1.6065206315087373e-06
Mrgprf,-0.0846857558294466,1.5576070890018524e-06
Nid1,-0.08471712281455467,1.5419016336308588e-06
Lgi4,-0.08474299050949265,1.5302687095928888e-06
Smarca2,-0.08474607968561287,1.5296652499094156e-06
Lgalsl,-0.0848184567804943,1.4939752922948163e-06
Nt5c,-0.08482053999055561,1.4939049907765252e-06
Acbd4,-0.0849307430745883,1.4410631270646348e-06
Kazald1,-0.08503454457897668,1.391233721787601e-06
Ccn2,-0.08505258403190602,1.3844483081921295e-06
Jade1,-0.08513375689902543,1.347021841809095e-06
Cd200,-0.08515623433530885,1.3374849388478382e-06
Ssna1,-0.08532134885223593,1.2682508508022349e-06
Syk,-0.08539598416405299,1.237507993423431e-06
Rtn3,-0.08539641996492432,1.237507993423431e-06
Dph3,-0.08539713253518655,1.237507993423431e-06
Il17d,-0.0855112414278259,1.1929950274625352e-06
Tgfb1i1,-0.08552873811023727,1.186569847767037e-06
Krt80,-0.08554499960589013,1.1822983268042247e-06
Atp6v0b,-0.08554538266087917,1.1822983268042247e-06
C1qtnf7,-0.0856117056727392,1.1567629253651982e-06
Elovl1,-0.08568283405713732,1.1307945315748887e-06
Snapc5,-0.08576985830075232,1.099284698771478e-06
Otud7b,-0.08581254666668034,1.0845345340765723e-06
Klf4,-0.08582199821188587,1.0817094677734055e-06
Pnpla8,-0.08584501305340797,1.073799332569165e-06
Trak1,-0.08593522177146075,1.0448336663043149e-06
Spag7,-0.08603616004116181,1.0107227470275567e-06
Vwa1,-0.08604473868226711,1.008394647029336e-06
Mamdc2,-0.08611687119108809,9.846361636552137e-07
Drap1,-0.08615798177219465,9.712443441861264e-07
Daam2,-0.08627028783732367,9.350760709054721e-07
Cc2d2a,-0.08631383316106878,9.221919547174334e-07
Krtdap,-0.086324043344212,9.195364471060961e-07
Dusp14,-0.08647377049885886,8.755084969458214e-07
Tent5b,-0.0866126132313675,8.355508791308613e-07
Jup,-0.08668119326138297,8.161949104626583e-07
Ccdc28b,-0.08668767485493618,8.149060044059478e-07
Tram2,-0.0867978036323631,7.849913405459328e-07
Ociad2,-0.08701175524730405,7.299419727281904e-07
Pink1,-0.08709636694554204,7.099296037394062e-07
Sat1,-0.08745944127585378,6.264141589942164e-07
Fam20c,-0.08746826333134548,6.24897588273531e-07
Cilp2,-0.08769241806888453,5.78247075152468e-07
Acyp1,-0.0877196761153026,5.730685461992945e-07
Tubb3,-0.08785273198190832,5.469134139398527e-07
Sun1,-0.08790192755135205,5.377802679969826e-07
Gap43,-0.08792979333202282,5.332177590336126e-07
Tmem107,-0.08806155726767728,5.108865073662221e-07
Ptprj,-0.08806689519285123,5.102782161984498e-07
Samd9l,-0.08822011940593058,4.840947558825681e-07
Rassf3,-0.08830420304689607,4.700656010454105e-07
Dmpk,-0.08830511687593298,4.700656010454105e-07
Cat,-0.08841572977582841,4.5260945711350106e-07
Atp6v0a1,-0.088642795238404,4.180491174609962e-07
Pard3b,-0.08876352581360775,4.0113667161316196e-07
Trim16,-0.08878139267953307,3.988514744750081e-07
Mical3,-0.08889005944954091,3.840833752323527e-07
Gtpbp8,-0.0889651836242961,3.7435294266770675e-07
Trappc6b,-0.08903330531506379,3.660525062647572e-07
Rapgef1,-0.08920781332506401,3.446677407740232e-07
2010320M18Rik,-0.0892079438032824,3.446677407740232e-07
Dlx3,-0.08927011755787434,3.3771842801175803e-07
Enpp2,-0.08931811642832639,3.321387061442778e-07
Zfyve21,-0.08932608471352652,3.3142362722448254e-07
Clcn5,-0.0894267294219997,3.2024895111956996e-07
Rnh1,-0.0896996224278664,2.915134233192585e-07
Mxra7,-0.09018324562715552,2.4608258410666357e-07
D630033O11Rik,-0.09020833205789816,2.442870725518719e-07
Kera,-0.0902377467556991,2.418515507490406e-07
