,TSPC_corr,TSPC_qval
Rrbp1,0.08277924548409393,1.583588959334483e-06
Tusc3,0.08274708521724396,1.6002701736885936e-06
Dlg4,0.08272314980300635,1.6126487996343694e-06
Ppp5c,0.08267772353483031,1.6369172902845116e-06
Exosc9,0.08264232896296886,1.6559406186662213e-06
Otud6b,0.08263331173762373,1.6603824420043127e-06
Psmd5,0.08254099133366205,1.7121158663264775e-06
Tnpo3,0.08249402087789834,1.7381121759382412e-06
Lgr4,0.08244680581619428,1.7640098528398958e-06
Farp1,0.08243950291549447,1.767713678761172e-06
Cav2,0.08241947965123858,1.778373982516721e-06
Cdc42bpa,0.08238233572698242,1.8000356430926736e-06
Mrps10,0.08237839163579562,1.8017820068754655e-06
Fbh1,0.08236668876475782,1.8075909307213601e-06
Cmtm6,0.08236067056558187,1.8106036276156795e-06
Ube2n,0.08230227676680539,1.844440297454442e-06
Smad5,0.08229506436374913,1.8482519146198414e-06
Lipa,0.08228282453118588,1.855193205215169e-06
Nr1d1,0.08225390480770854,1.8719329284730214e-06
Zbtb22,0.08224815527496247,1.874881098268204e-06
Sdf2l1,0.08224114324996706,1.8786278897620742e-06
Cela1,0.08223675814892052,1.8807271551971086e-06
Ssr3,0.08223394840509031,1.8818360443404683e-06
Cdk2ap1,0.08222919479581262,1.8837890304219936e-06
Wdr54,0.08222875268799393,1.8837890304219936e-06
Slk,0.08213063769713325,1.945292797026466e-06
Cks2,0.08211256631789998,1.956396735592167e-06
Creld1,0.08210478199774882,1.9601202735584664e-06
Mlycd,0.08210275643750042,1.960760998643098e-06
Eif3b,0.08209358053936247,1.9660958868995475e-06
Bet1,0.08208109207470418,1.9736287443602924e-06
Actr1b,0.08207865461067404,1.974447334996043e-06
Barx2,0.08203840997019728,1.9991782636610104e-06
Faf2,0.081956863387894,2.0536412656027256e-06
Gm16006,0.08195455000877594,2.0545095138026633e-06
Stx2,0.08181405750396925,2.1500441804839446e-06
Il17rc,0.0817922442148423,2.164215286710779e-06
Reep4,0.08176385005809418,2.1840167127562495e-06
Rad23a,0.08175616653195382,2.1888487372879e-06
Abtb1,0.08171989344047569,2.2131261203837325e-06
Zdhhc7,0.0816955823138571,2.23032671697467e-06
Spink2,0.08167522582844183,2.244570790883487e-06
Rpl7l1,0.08167435564043878,2.244570790883487e-06
Slain2,0.08165384530090236,2.259149623625671e-06
Clic5,0.08162981738298537,2.274900140272524e-06
Rtf2,0.08161025307092284,2.28815514499651e-06
Nipsnap3b,0.08156462489118385,2.321502531479037e-06
C1d,0.08151464805687128,2.3587212466860422e-06
Acot7,0.08146501711668139,2.3970692671770603e-06
Papss2,0.08146377244521825,2.3972294187745264e-06
Dhrs4,0.08144749310581595,2.4085451988829956e-06
Nmi,0.08144466028103171,2.4099761832353662e-06
Gm35167,0.08141689952845241,2.431429019414768e-06
Cdc27,0.08130199067486407,2.523193217410052e-06
Eif2b1,0.08124054593531983,2.5723826831367506e-06
Faim,0.08119268346562754,2.611641024766714e-06
Brix1,0.08116774456777053,2.6314562134611633e-06
Tjp2,0.08114925596500747,2.6466798622484657e-06
Mrpl36,0.08111302654084353,2.6776420859752277e-06
Gpn2,0.08110974591589011,2.679624056561875e-06
Mlec,0.08107559671795805,2.708163560747955e-06
Sec24b,0.08102231357450819,2.7543402188479897e-06
Mrps7,0.08100158860713647,2.7722935992438768e-06
Naxe,0.08094522723924699,2.8233558185626077e-06
Llph,0.08093030251072526,2.8363122887639805e-06
Ndufv3,0.08092347657292559,2.8417278388755197e-06
Vbp1,0.08088843137803184,2.8727766917656395e-06
Acbd4,0.08087554577488111,2.8840132302347304e-06
Oga,0.08086154930625815,2.8963521131220424e-06
Psmb4,0.08081686191625737,2.9362828162917733e-06
Chd9,0.0807936194369482,2.9578277147149697e-06
Adrm1,0.08077784717715958,2.972207772155017e-06
D5Ertd579e,0.08070639115419675,3.0387557133565155e-06
Trim3,0.0806935327893449,3.0505903364422344e-06
Def6,0.08059643362092805,3.1484330522862178e-06
Nemf,0.0805840566277772,3.160178622142962e-06
Kazn,0.08053973414025728,3.2043149468282387e-06
Akr1e1,0.08053552046362152,3.20765573901644e-06
Dusp18,0.08053131853517975,3.2109877856820706e-06
B4gat1,0.08053009442556666,3.2111836072183386e-06
Jtb,0.08052405146158476,3.2164625571776356e-06
Fkbp10,0.08050230101198635,3.2350933621732094e-06
Stat6,0.08049569354586462,3.2410115516156448e-06
Sec22c,0.08048394248913474,3.2524234564461356e-06
Blvra,0.08045028467982923,3.286289523129065e-06
Srp68,0.0804185566331516,3.319522397087734e-06
Tfip11,0.08041668855037912,3.3204280573800074e-06
Gtf3a,0.08031837770337844,3.4267724366632348e-06
Wbp1,0.0803000882364905,3.445012771679345e-06
Zfyve16,0.08029817356200293,3.446004248073494e-06
Med19,0.08029343881629465,3.4501793335361192e-06
Arfip2,0.08027961832497883,3.464645683198483e-06
Denr,0.08024308505751235,3.50511737512751e-06
C430049B03Rik,0.08023544610528563,3.512696745716127e-06
Dtna,0.08021350796383633,3.53679107496691e-06
Derl1,0.08015933570974755,3.597541684660812e-06
Dstyk,0.0801546564663831,3.600611933307984e-06
Uqcrc2,0.08014093065480998,3.6143530027795202e-06
Ppp2r5d,0.08003777641238152,3.736893080152011e-06
Morf4l2,0.08001368978653713,3.7651033208112813e-06
Fam124a,0.07999191773301552,3.7906561296635914e-06
Atp10a,0.07998095508667091,3.802948866371194e-06
Samd9l,0.07991456454619797,3.884830679252813e-06
Nifk,0.07989944316118473,3.902700624432822e-06
Glod4,0.07985911885779233,3.951629402114548e-06
Ykt6,0.07985452728096763,3.954878244293714e-06
Phf10,0.0798095413560502,4.01186499550245e-06
Cyp3a13,0.07979723060256028,4.026613394855527e-06
Ube3b,0.07972616824794489,4.1193722396252235e-06
Rorb,0.07962274028060108,4.254425169536964e-06
Tspan2,0.0796053664881364,4.277054226902425e-06
Hbp1,0.07955365307719867,4.347978678664413e-06
Snw1,0.07953464642270353,4.373401652263893e-06
Pmp22,0.07952764801362242,4.3818703175309e-06
Arl6ip4,0.07946448852683266,4.4710203185802085e-06
Aip,0.07945530082833122,4.482849637731733e-06
Tmem19,0.07944662451212665,4.493964621365898e-06
Arl16,0.07942160499364925,4.529020723376726e-06
Ywhab,0.07938747642747661,4.576290439590085e-06
Arl2bp,0.07934251378987713,4.641827814822327e-06
Pigp,0.07933046555520265,4.658401658269612e-06
Pnkp,0.07923290424904204,4.806102135089202e-06
Mirg,0.07922180608811633,4.821758453462731e-06
Dnajc30,0.07920362195753977,4.848551289690796e-06
Polr2h,0.07915771494568812,4.919333082554353e-06
Cops7a,0.07912151065110058,4.975503543153064e-06
Bri3,0.07908927981622932,5.0258436436595255e-06
Rrm1,0.07908274992522614,5.034762420646276e-06
Sept8,0.0790027007554517,5.162964252804522e-06
Psip1,0.07898346109376657,5.193343134648735e-06
Gm42047,0.07894007886516792,5.26292107431259e-06
Rab24,0.07891816874364223,5.2966556496593855e-06
Ensa,0.0788855927568217,5.3507091687642716e-06
Ppp2r3c,0.07887345527160455,5.369863585369833e-06
Dvl1,0.07879303232537531,5.5087450286130085e-06
Rnpepl1,0.07877633303071765,5.534715169870806e-06
Ech1,0.0787657000468578,5.551817305041414e-06
Ldlrap1,0.07876097431300551,5.558409135226038e-06
2610001J05Rik,0.07875581819938944,5.56577860111108e-06
Gcsh,0.0787241868372165,5.620043353393309e-06
Tomm5,0.07871482182118016,5.632089664045223e-06
Hspb8,0.07868384763999249,5.686503098603996e-06
Robo1,0.07865769419539186,5.7325453130075675e-06
Pcmt1,0.07861255626816376,5.81232560043362e-06
Gspt1,0.07861072622053944,5.813814203808684e-06
Slc44a1,0.07858652165923234,5.857184815921273e-06
Asna1,0.07857673397689202,5.87365373921136e-06
Tcf25,0.07857153069426051,5.881516269143287e-06
Ufsp2,0.07855628709654963,5.9064245660094845e-06
Clcn4,0.07852777750062535,5.958673944737587e-06
Baiap2l1,0.07852013701047078,5.9713085133557655e-06
Lars,0.07850828479984981,5.9920492871080434e-06
Rela,0.07849115688431187,6.023029404238397e-06
Rdm1,0.07844229973085086,6.113966245944766e-06
Atg13,0.0783752404156755,6.244522552910088e-06
Slc35a5,0.07835093719060741,6.289102216677075e-06
Hint3,0.07834846507649425,6.290386641184211e-06
Napg,0.07833723273213637,6.3104854483757876e-06
Megf9,0.07830656033797558,6.370566017258813e-06
Dohh,0.07827625719675596,6.430437284312342e-06
Prex1,0.0782738728823529,6.433221957520119e-06
Park7,0.07826765702495833,6.443890979692172e-06
Ehd3,0.07825962999857522,6.458312662806106e-06
Kif1c,0.07825711711359205,6.4613758529893e-06
Mpv17l2,0.07823647476788903,6.499844203572806e-06
Tbk1,0.07822247090559811,6.526831065149939e-06
Lztr1,0.07818534024916311,6.60248272086241e-06
Trabd,0.07817168623813436,6.628344940950832e-06
Mrps31,0.07813640028974711,6.697594175963169e-06
Hspa4l,0.07811096627387626,6.747717213427776e-06
Drg1,0.07809831385483337,6.772774510107758e-06
Fam192a,0.07808536581642127,6.796338758845431e-06
Sigmar1,0.07807730041258526,6.81160503855254e-06
Golph3,0.07800579730158817,6.966271598575548e-06
Nsfl1c,0.07796719336179683,7.045508785137544e-06
Gcnt1,0.07796497441709486,7.048185415461751e-06
Leo1,0.07795461264065594,7.0691597754379e-06
Phf5a,0.07794310275819835,7.092785074457288e-06
Homer3,0.07791682509037412,7.149998242828745e-06
Chac2,0.07788987447498502,7.206847979323634e-06
Nrbf2,0.0777901735496138,7.429169035317003e-06
Tmem30b,0.07777971417099676,7.451463129075491e-06
Mtx1,0.07769072835168754,7.657446343197499e-06
Lxn,0.07768619879949647,7.66596537734972e-06
Dctn1,0.07762921495900428,7.79814255205306e-06
Lztfl1,0.07761874068919658,7.821536601387929e-06
Itpa,0.07761670456074297,7.824047095582459e-06
Cnnm4,0.0776052074692348,7.85006054333307e-06
Ptpn11,0.07749610576420903,8.123390450169546e-06
Sh2d6,0.07743695063447534,8.271482031881832e-06
Zdhhc20,0.07741589178302803,8.32404806131191e-06
Cyc1,0.07734185232534013,8.513887130961925e-06
Serp1,0.07734146278449283,8.513887130961925e-06
Csnk2b,0.0773287871759065,8.545277092646832e-06
Angptl6,0.07731797315612617,8.56896751421788e-06
Atf5,0.07729605909841446,8.625675603209644e-06
Tmub1,0.07727373820796897,8.683858759236856e-06
Cox20,0.07725256766703331,8.736424903550091e-06
Cnot6,0.07722405085098744,8.812531382930279e-06
C030006K11Rik,0.07719475192426155,8.88859905092783e-06
Tm9sf3,0.07719138261343891,8.895178415466675e-06
Tbx5,0.07715725921864963,8.982690671241771e-06
Glrb,0.07715362523445088,8.987587764685491e-06
Prrc1,0.0770868327269622,9.17239510069502e-06
Tnni2,0.07708295953799632,9.180635767640663e-06
Stx8,0.07707235225107996,9.208387505468954e-06
Zmat3,0.07703202397961374,9.323024374561667e-06
Aifm2,0.07702507356278022,9.340435440381566e-06
Cd3eap,0.07702083792724063,9.349888519389333e-06
Mrpl23,0.07700141331070387,9.404180762730984e-06
Banf1,0.07698117019685437,9.461210551768633e-06
Vps41,0.07697680949501433,9.471154489401179e-06
Abca7,0.07697012267781174,9.488046575748297e-06
Babam1,0.07694870508192493,9.549089594476694e-06
Vkorc1l1,0.07693191913520124,9.596529808022856e-06
Nif3l1,0.076918854300801,9.626756671771612e-06
Npdc1,0.07689371211401183,9.699999423236288e-06
Triap1,0.0768756293152505,9.749011394408e-06
Nudt16l1,0.07686522759837901,9.77778319076672e-06
Pigq,0.07683851706868461,9.856979848808684e-06
Tmem214,0.07682683631454856,9.890027464232547e-06
Mgat2,0.0768247387420309,9.893379374178592e-06
Rmnd5b,0.07682371039641502,9.89341242075979e-06
Cpn1,0.07675605041322461,1.0099225877849729e-05
Ggct,0.07675268184433902,1.0106674687289221e-05
Ndufa13,0.07674668900868613,1.0122456288323078e-05
Snx9,0.07674381216278742,1.0128361254213315e-05
Lsm10,0.0767234055970527,1.0186874587898451e-05
Endog,0.07670794508573002,1.0233101945719509e-05
Dcun1d1,0.07664116822755523,1.0439471479937343e-05
Lamb3,0.07663886697827195,1.0443673864086733e-05
Oaz1,0.07656505272106533,1.0680994557538186e-05
Med29,0.07653630219074677,1.077406625780237e-05
Esrra,0.07653483207607485,1.0775596199939825e-05
Pyroxd1,0.07652841361012747,1.0793818947648478e-05
Ptpre,0.07647230851145304,1.0974357552665442e-05
Pde6d,0.07646999457098454,1.097737616258072e-05
Slc6a12,0.07645569335417006,1.102099303891083e-05
Taf11,0.07644660588966164,1.104882649168394e-05
Snapc2,0.07640942850297837,1.117104405574217e-05
Tm2d1,0.07635645537458487,1.1339108472956336e-05
Tmem184b,0.07633817585228315,1.140036617715287e-05
Haus8,0.07632181045415158,1.1448927644188179e-05
Ebf2,0.07632151235857466,1.1448927644188179e-05
Mfge8,0.07631506160068227,1.1468365961351725e-05
Bcl7b,0.0762928044272484,1.154460510363629e-05
Cox6b1,0.07628919569364613,1.1553956462534883e-05
Ikbkb,0.07628491286003483,1.156574668529942e-05
Etfa,0.07624375708247352,1.1707695685794023e-05
Nod2,0.076225901134994,1.1769309601721246e-05
Slc37a4,0.07622466117382642,1.1770147952264034e-05
Fbxl20,0.07621290353962594,1.1809621171528031e-05
Sar1b,0.07620087260507315,1.185023037666829e-05
Nat8,0.07618222902544187,1.191173686340666e-05
Arhgap1,0.0761805054594408,1.1914285804527522e-05
Rnf6,0.07617952162324736,1.1914285804527522e-05
Ndufa10,0.0761747483360777,1.1928256677146177e-05
Ergic2,0.07616696849027588,1.1953428503715452e-05
Coa4,0.07610915476521694,1.2162818121153453e-05
Nomo1,0.0760751982049397,1.228811011880413e-05
Pusl1,0.07598086185381045,1.264977287562892e-05
Pdcd5,0.0759040065062877,1.2951191838551243e-05
Srsf9,0.07589643216388882,1.2977597167291968e-05
Mvp,0.07588994954238049,1.2999650500516685e-05
Isoc2b,0.07586235545114682,1.3107301433586144e-05
Slc39a6,0.07584706759752179,1.3165469861473963e-05
Gins2,0.07576775627505783,1.3484685296304223e-05
Rpp21,0.07576097655080814,1.3508806881063248e-05
Arhgap22,0.07568946135696379,1.3802647381182681e-05
Tmem259,0.07565603028311212,1.394181635097276e-05
Npas2,0.07553981632591032,1.4438283876386327e-05
Hars,0.07553782607108782,1.4442650678321172e-05
Tmem230,0.0755279274322385,1.4482356254619976e-05
Htra2,0.0755190177752949,1.4517731812783278e-05
Smad1,0.07551292603164354,1.4540531424862164e-05
Mrpl2,0.07551143792848175,1.4542676421761384e-05
Ano10,0.07550956261658795,1.4546562364714355e-05
Ddr1,0.07550133146412863,1.4579036449471094e-05
Tmem147,0.07549055126906677,1.4623084738710756e-05
Atp6v1g1,0.07545936586766361,1.4759932280199448e-05
Phactr2,0.07543775574200565,1.4849433448692945e-05
Adcy7,0.07540352211802782,1.4997736846467267e-05
Nek1,0.07539962329024878,1.5011109135629149e-05
Rdh14,0.07539406233727963,1.5032196879075618e-05
Zcchc17,0.07536522981745464,1.5152283911901708e-05
Fig4,0.0753372776408259,1.5278638808907707e-05
Adamts6,0.0753264138954413,1.5325108901778288e-05
Shc2,0.07530798426293014,1.5407583928324425e-05
Dlst,0.07523015125553725,1.5771482252774795e-05
Ankrd13a,0.07515004292184707,1.6154902119178083e-05
Me1,0.07513316267620336,1.6228884033788272e-05
Dhcr24,0.0751312689777771,1.6233302516045954e-05
Bpifc,0.07511407284166838,1.6304168358634547e-05
Polr3h,0.07509396430693985,1.6400140001392636e-05
Kcnk5,0.07505784239499262,1.6572855044096795e-05
Slc1a4,0.07502553348277835,1.6732892682497358e-05
Nudc,0.07501124041610717,1.680126693465223e-05
Mif4gd,0.07487099867066471,1.75232807518115e-05
Polr2j,0.07481671286145555,1.7811550133913887e-05
Lyz2,0.07481184111712419,1.7832631264123434e-05
Ywhaz,0.07477693503162845,1.801861064686858e-05
Cops4,0.07477575197174999,1.8019576673038526e-05
Bola3,0.0747689484384489,1.805156205719597e-05
Ifi35,0.07476414139411061,1.8072560218499793e-05
Fbxo28,0.07476156806088742,1.8081222399381126e-05
Ormdl2,0.0747418398389126,1.8179470450569326e-05
Tfdp2,0.07471497764260207,1.8318147693713735e-05
Ube2v1,0.07467226506706981,1.8550274468512043e-05
Zfp358,0.07467177061674016,1.8550274468512043e-05
Rwdd1,0.07466705674244005,1.85713047406534e-05
Uqcrb,0.07459781559203683,1.8960183807824943e-05
Apol9a,0.07455349805362854,1.9208871370416983e-05
Akt1,0.07454837320618922,1.9233025981560735e-05
Utp11,0.07452678996686923,1.9354144274682463e-05
Ubl4a,0.07447912625665525,1.9625463261866818e-05
Map4k5,0.07442632017913003,1.993162190421212e-05
Laptm4b,0.07437321588527417,2.025038952322393e-05
Mfsd9,0.07434959875173804,2.039024867806439e-05
Crnde,0.07433517100046447,2.047370293286002e-05
Srcin1,0.0743234500288183,2.054056113497892e-05
Ap5s1,0.07430924376337156,2.0616904351284875e-05
Vps35l,0.07430759370253104,2.0620945661236424e-05
Gtf2h5,0.07425033738077146,2.0970290402463413e-05
Ak3,0.07421193621914272,2.1203488822169937e-05
Uso1,0.07420431642720232,2.1246140771959207e-05
Igfbp5,0.07417766881543286,2.1405733451247046e-05
Abraxas2,0.07413512333209005,2.1670806811603445e-05
Ulbp1,0.07412775305622694,2.1712715746379576e-05
Fmc1,0.0740894600100518,2.1953086114567796e-05
Slc35e4,0.07406557347544115,2.2099245770757366e-05
Nudt2,0.07406175361242152,2.211812358862861e-05
Anapc4,0.07383284979006673,2.3662403598162034e-05
Cbwd1,0.07381214915932202,2.380372494639205e-05
Chst12,0.07378660086090039,2.3973677145979966e-05
Stim2,0.07378292244429584,2.3993054645993448e-05
Fbxw11,0.07376684353915598,2.4102586361117956e-05
Gtpbp4,0.07375917611848318,2.4151152309805108e-05
Yrdc,0.0737506026579362,2.42064367928958e-05
Cetn2,0.07373802088070251,2.4291232119255747e-05
Ago2,0.07372733509614039,2.43623598125128e-05
Rock1,0.07372204950537359,2.4393879816290862e-05
Mapk12,0.07370747074357711,2.4494067437328724e-05
Gm11747,0.07367091428153696,2.4758322012831126e-05
Nadk,0.07364950603281242,2.4911212952242333e-05
Scrn1,0.07364551166021199,2.4933699242282836e-05
Nae1,0.07361948960523094,2.511495671028025e-05
Ift52,0.07361341997461349,2.5153357493706053e-05
Fech,0.07353381012189047,2.5748584859683925e-05
Glt8d1,0.07348115515838669,2.6136408251379658e-05
Mrps35,0.07345435882198405,2.6340098229128453e-05
Tmem60,0.0734086107107997,2.6697055712283442e-05
Ubac1,0.07340322736301405,2.6732246105989857e-05
Samd14,0.07337047377404378,2.6980523529429927e-05
Amigo3,0.07332903170730502,2.729396145954585e-05
Mcrs1,0.07330847140319668,2.745479148581409e-05
Fbxl2,0.07329562777579225,2.755260482931582e-05
Hdac3,0.07327750879073112,2.7686252155419594e-05
Bloc1s3,0.07327110005356859,2.773123216663971e-05
C130050O18Rik,0.0732031978981343,2.827658889428852e-05
Rsph9,0.07315845741930749,2.8641306236557386e-05
Rtca,0.07314624700563346,2.873770287730419e-05
Htra4,0.073074545117988,2.9344111454155267e-05
Cnot11,0.07306312392947396,2.942875056392899e-05
Il1b,0.0730629232872992,2.942875056392899e-05
Lipo3,0.07304324015385975,2.959380726784204e-05
Uqcr10,0.07298355190930886,3.010906940218655e-05
2210408F21Rik,0.0728941979745642,3.09056653695338e-05
Rabepk,0.07287890736780397,3.103787289346152e-05
Fam193a,0.07283061617226812,3.146046113326012e-05
Ndufaf1,0.07281870625693226,3.154420968355623e-05
Mrps22,0.0728027909980827,3.1666017982684655e-05
F13a1,0.07277368557316517,3.193267628585982e-05
Arap1,0.07277266096646484,3.1932908698270545e-05
Dnase2a,0.0727683388298211,3.1964570351684936e-05
Slc35g1,0.07273181537838956,3.229266093367859e-05
Espl1,0.07272096669136312,3.238069274595959e-05
Slc20a1,0.07271561975892467,3.241303565869383e-05
Spa17,0.07270007331824277,3.255350854175676e-05
Tdrd3,0.07268529973695642,3.267807350744712e-05
Smpd2,0.0726182781762794,3.332703917540277e-05
Ppp2r3d,0.0726025164754987,3.3467186441521235e-05
Gm6277,0.07260156514496052,3.3467186441521235e-05
Stk38,0.07255995355405453,3.386022997221932e-05
Exph5,0.0725514683616162,3.393573068002367e-05
Exoc7,0.07254695997079938,3.396110931925942e-05
Daam2,0.07250665794090598,3.436037264392192e-05
Zfp688,0.07245328341603363,3.489940243854778e-05
Gpr153,0.07243655264707173,3.506288698261002e-05
Dolpp1,0.07242252805513505,3.5198804344497675e-05
Mad2l1bp,0.07241305925256046,3.52874587194185e-05
Atic,0.07236869734292678,3.574463393790024e-05
1110038F14Rik,0.07232980372259534,3.614878486943021e-05
Cct5,0.07230943358511546,3.635706697682241e-05
Hps1,0.07228746886365826,3.6583784091152587e-05
4930404H11Rik,0.07228186551894333,3.6633763940267816e-05
Ppil2,0.07227769992453907,3.666818085394104e-05
Cnot8,0.0722594511238935,3.6845250952032006e-05
Cdc14b,0.07221792804541785,3.729029373038886e-05
